statistic_yyy,site_id,village,household_ordinary_total,household_business_total,household_single_total,household_ordinary_m,household_business_m,household_single_m,household_ordinary_f,household_business_f,household_single_f
統計年,區域別,村里名稱,共同生活戶_戶數,共同事業戶_戶數,單獨生活戶_戶數,共同生活戶_男,共同事業戶_男,單獨生活戶_男,共同生活戶_女,共同事業戶_女,單獨生活戶_女
105,雲林縣土庫鎮,後埔里,611,0,174,1358,0,111,1201,0,63
105,雲林縣土庫鎮,崙內里,407,0,167,821,0,100,772,0,67
105,雲林縣土庫鎮,新庄里,386,0,143,809,0,93,767,0,50
105,雲林縣北港鎮,東陽里,206,0,190,359,0,108,329,0,82
105,雲林縣北港鎮,光民里,188,0,152,332,0,77,311,0,75
105,雲林縣北港鎮,東華里,119,0,137,215,0,71,173,0,66
105,雲林縣北港鎮,南安里,268,0,159,472,0,97,444,0,62
105,雲林縣北港鎮,中和里,96,0,73,165,0,42,146,0,31
105,雲林縣北港鎮,義民里,117,0,96,197,0,51,201,0,45
105,雲林縣北港鎮,共榮里,112,0,98,186,0,60,172,0,38
105,雲林縣北港鎮,西勢里,269,0,240,465,0,123,454,0,117
105,雲林縣北港鎮,仁和里,137,0,142,232,0,72,218,0,70
105,雲林縣北港鎮,賜福里,90,0,89,169,0,48,150,0,41
105,雲林縣北港鎮,公舘里,164,0,137,260,0,84,251,0,53
105,雲林縣北港鎮,大同里,350,0,295,604,0,141,539,0,154
105,雲林縣北港鎮,仁安里,116,0,111,211,0,59,201,0,52
105,雲林縣北港鎮,華勝里,1479,0,890,2623,0,446,2493,0,444
105,雲林縣北港鎮,光復里,515,0,342,874,0,156,882,0,186
105,雲林縣北港鎮,新街里,1833,0,976,3207,0,464,3321,0,512
105,雲林縣北港鎮,劉厝里,315,0,149,619,0,79,599,0,70
105,雲林縣北港鎮,府番里,221,0,115,430,0,71,402,0,44
105,雲林縣北港鎮,草湖里,378,0,164,757,0,98,698,0,66
105,雲林縣北港鎮,溝皂里,310,0,176,638,0,118,533,0,58
105,雲林縣北港鎮,後溝里,248,0,152,533,0,98,447,0,54
105,雲林縣北港鎮,番溝里,234,0,163,418,0,107,351,0,56
105,雲林縣北港鎮,大北里,158,0,116,280,0,79,264,0,37
105,雲林縣北港鎮,好收里,427,0,226,894,0,151,788,0,75
105,雲林縣北港鎮,樹腳里,887,0,483,1606,0,255,1507,0,228
105,雲林縣北港鎮,扶朝里,251,0,144,510,0,87,456,0,57
105,雲林縣北港鎮,水埔里,139,0,95,265,0,63,228,0,32
105,雲林縣北港鎮,新厝里,114,0,71,194,0,47,204,0,24
105,雲林縣古坑鄉,水碓村,332,0,131,699,0,85,635,0,46
105,雲林縣古坑鄉,田心村,308,0,107,560,0,68,576,0,39
105,雲林縣古坑鄉,高林村,330,0,111,648,0,68,600,0,43
105,雲林縣古坑鄉,荷苞村,386,0,174,814,0,118,729,0,56
105,雲林縣古坑鄉,東和村,884,0,325,1722,0,190,1688,0,135
105,雲林縣古坑鄉,新庄村,399,0,181,831,0,129,744,0,52
105,雲林縣古坑鄉,棋盤村,540,0,232,1137,0,150,1082,0,82
105,雲林縣古坑鄉,華山村,205,0,125,374,0,76,323,0,49
105,雲林縣古坑鄉,華南村,79,0,41,164,0,27,121,0,14
105,雲林縣古坑鄉,永光村,588,0,257,1103,0,135,1091,0,122
105,雲林縣古坑鄉,桂林村,305,0,126,600,0,90,539,0,36
105,雲林縣古坑鄉,崁腳村,360,0,171,626,0,101,607,0,70
105,雲林縣古坑鄉,樟湖村,128,0,72,246,0,54,208,0,18
105,雲林縣古坑鄉,草嶺村,174,0,95,323,0,65,249,0,30
105,雲林縣古坑鄉,永昌村,572,0,236,1160,0,137,1008,0,99
105,雲林縣古坑鄉,麻園村,195,2,92,362,8,59,323,10,33
105,雲林縣古坑鄉,古坑村,630,0,293,1200,0,176,1134,0,117
105,雲林縣古坑鄉,朝陽村,585,0,258,1123,0,136,1098,0,122
105,雲林縣古坑鄉,西平村,421,0,223,739,0,127,733,0,96
105,雲林縣古坑鄉,湳仔村,197,0,91,378,0,52,339,0,39
105,雲林縣大埤鄉,北和村,218,0,134,405,0,76,360,0,58
105,雲林縣大埤鄉,南和村,585,0,234,1152,0,132,1114,0,102
105,雲林縣大埤鄉,大德村,263,0,148,571,0,102,464,0,46
105,雲林縣大埤鄉,松竹村,250,0,126,523,0,75,443,0,51
105,雲林縣大埤鄉,尚義村,530,0,218,1004,0,123,968,0,95
105,雲林縣大埤鄉,嘉興村,503,0,190,1008,0,114,924,0,76
105,雲林縣大埤鄉,豐田村,469,0,173,875,0,83,838,0,90
105,雲林縣大埤鄉,三結村,325,0,137,681,0,97,577,0,40
105,雲林縣大埤鄉,吉田村,194,0,114,391,0,71,334,0,43
105,雲林縣大埤鄉,豐岡村,168,0,112,327,0,71,260,0,41
105,雲林縣大埤鄉,聯美村,287,0,141,637,0,88,518,0,53
105,雲林縣大埤鄉,怡然村,208,0,106,416,0,62,361,0,44
105,雲林縣大埤鄉,北鎮村,183,0,88,369,0,61,344,0,27
105,雲林縣大埤鄉,興安村,193,0,95,393,0,54,349,0,41
105,雲林縣大埤鄉,西鎮村,200,0,116,424,0,73,318,0,43
105,雲林縣莿桐鄉,莿桐村,1191,0,542,2301,0,289,2155,0,253
105,雲林縣莿桐鄉,甘厝村,236,0,90,494,0,58,457,0,32
105,雲林縣莿桐鄉,甘西村,421,0,150,843,0,92,791,0,58
105,雲林縣莿桐鄉,興桐村,321,0,160,636,0,104,609,0,56
105,雲林縣莿桐鄉,義和村,289,0,100,608,0,74,570,0,26
105,雲林縣莿桐鄉,埔子村,531,0,200,1069,0,120,985,0,80
105,雲林縣莿桐鄉,大美村,874,0,262,1685,0,148,1632,0,114
105,雲林縣莿桐鄉,埔尾村,352,0,113,714,0,74,677,0,39
105,雲林縣莿桐鄉,饒平村,318,0,141,654,0,77,580,0,64
105,雲林縣莿桐鄉,興貴村,519,0,200,1101,0,127,1014,0,73
105,雲林縣莿桐鄉,四合村,477,0,159,987,0,103,950,0,56
105,雲林縣莿桐鄉,麻園村,418,0,163,847,0,93,750,0,70
105,雲林縣莿桐鄉,五華村,343,0,116,778,0,76,692,0,40
105,雲林縣莿桐鄉,六合村,468,0,160,1031,0,109,923,0,51
105,雲林縣林內鄉,林南村,286,0,146,553,0,79,534,0,67
105,雲林縣林內鄉,林中村,1071,0,432,2003,0,221,1932,0,211
105,雲林縣林內鄉,林北村,603,0,244,1222,0,141,1147,0,103
105,雲林縣林內鄉,坪頂村,132,0,76,287,0,49,247,0,27
105,雲林縣林內鄉,林茂村,226,1,92,470,7,51,407,2,41
105,雲林縣林內鄉,九芎村,703,0,234,1503,0,141,1386,0,93
105,雲林縣林內鄉,湖本村,181,0,64,377,0,34,326,0,30
105,雲林縣林內鄉,烏塗村,295,0,125,629,0,81,582,0,44
105,雲林縣林內鄉,烏麻村,290,0,134,585,0,88,558,0,46
105,雲林縣林內鄉,重興村,476,0,167,1017,0,97,965,0,70
105,雲林縣二崙鄉,崙東村,402,0,221,812,0,118,744,0,103
105,雲林縣二崙鄉,崙西村,471,0,233,986,0,119,886,0,114
105,雲林縣二崙鄉,來惠村,420,0,201,911,0,129,779,0,72
105,雲林縣二崙鄉,三和村,395,0,185,820,0,121,705,0,64
105,雲林縣二崙鄉,湳仔村,304,0,130,641,0,92,554,0,38
105,雲林縣二崙鄉,田尾村,483,0,177,1073,0,116,907,0,61
105,雲林縣二崙鄉,定安村,233,0,102,509,0,54,425,0,48
105,雲林縣二崙鄉,大華村,234,0,97,504,0,64,476,0,33
105,雲林縣二崙鄉,義庄村,185,0,56,427,0,36,441,0,20
105,雲林縣二崙鄉,楊賢村,416,0,155,903,0,94,786,0,61
105,雲林縣二崙鄉,港後村,515,0,202,1037,0,132,938,0,70
105,雲林縣二崙鄉,大義村,242,0,105,473,0,60,433,0,45
105,雲林縣二崙鄉,油車村,481,0,210,955,0,118,907,0,92
105,雲林縣二崙鄉,大庄村,343,0,138,719,0,90,660,0,48
105,雲林縣二崙鄉,庄西村,266,0,109,533,0,77,442,0,32
105,雲林縣二崙鄉,大同村,230,0,89,457,0,44,424,0,45
105,雲林縣二崙鄉,復興村,266,0,114,557,0,77,506,0,37
105,雲林縣二崙鄉,永定村,387,0,123,809,0,76,732,0,47
105,雲林縣崙背鄉,東明村,321,0,170,609,0,99,609,0,71
105,雲林縣崙背鄉,西榮村,391,0,187,790,0,100,766,0,87
105,雲林縣崙背鄉,南陽村,667,0,317,1293,0,157,1190,0,160
105,雲林縣崙背鄉,崙前村,565,0,322,1073,0,193,995,0,129
105,雲林縣崙背鄉,羅厝村,577,0,253,1137,0,144,1053,0,109
105,雲林縣崙背鄉,港尾村,361,0,158,714,0,91,683,0,67
105,雲林縣崙背鄉,阿勸村,562,0,222,1201,0,135,1039,0,87
105,雲林縣崙背鄉,五魁村,226,0,94,472,0,54,410,0,40
105,雲林縣崙背鄉,大有村,440,0,212,861,0,130,719,0,82
105,雲林縣崙背鄉,豐榮村,499,0,234,984,0,151,853,0,83
105,雲林縣崙背鄉,草湖村,389,0,155,826,0,101,752,0,54
105,雲林縣崙背鄉,舊庄村,323,0,102,659,0,65,623,0,37
105,雲林縣崙背鄉,水尾村,329,0,135,666,0,86,614,0,49
105,雲林縣崙背鄉,枋南村,214,0,94,433,0,58,404,0,36
105,雲林縣麥寮鄉,麥津村,1175,1,481,2251,7,266,2412,10,215
105,雲林縣麥寮鄉,麥豐村,2049,0,731,3968,0,371,4252,0,360
105,雲林縣麥寮鄉,瓦󿾨村,512,0,208,1089,0,124,991,0,84
105,雲林縣麥寮鄉,興華村,700,0,252,1342,0,166,1350,0,86
105,雲林縣麥寮鄉,崙後村,684,0,241,1414,0,152,1385,0,89
105,雲林縣麥寮鄉,後安村,800,0,280,1633,0,167,1646,0,113
105,雲林縣麥寮鄉,海豐村,600,0,240,1115,0,143,1187,0,97
105,雲林縣麥寮鄉,三盛村,523,0,226,1048,0,132,1068,0,94
105,雲林縣麥寮鄉,橋頭村,1057,0,406,2187,0,228,2090,0,178
105,雲林縣麥寮鄉,新吉村,304,0,115,619,0,78,570,0,37
105,雲林縣麥寮鄉,施厝村,932,0,347,1850,0,234,1865,0,113
105,雲林縣麥寮鄉,雷厝村,555,0,188,1148,0,120,1185,0,68
105,雲林縣麥寮鄉,中興村,401,0,170,762,0,102,797,0,68
105,雲林縣東勢鄉,東南村,401,0,221,773,0,124,745,0,97
105,雲林縣東勢鄉,東北村,343,0,181,613,0,104,616,0,77
105,雲林縣東勢鄉,嘉隆村,445,0,265,879,0,176,747,0,89
105,雲林縣東勢鄉,復興村,138,0,79,274,0,46,236,0,33
105,雲林縣東勢鄉,月眉村,327,0,191,650,0,120,534,0,71
105,雲林縣東勢鄉,程海村,140,0,105,269,0,67,233,0,38
105,雲林縣東勢鄉,龍潭村,227,0,132,463,0,85,349,0,47
105,雲林縣東勢鄉,安南村,227,0,204,444,0,142,354,0,62
105,雲林縣東勢鄉,昌南村,228,0,102,487,0,73,401,0,29
105,雲林縣東勢鄉,同安村,551,0,282,1050,0,197,888,0,85
105,雲林縣東勢鄉,新坤村,291,0,172,555,0,118,490,0,54
105,雲林縣東勢鄉,四美村,287,0,175,497,0,132,464,0,43
105,雲林縣褒忠鄉,中民村,523,0,260,1028,0,135,934,0,125
105,雲林縣褒忠鄉,埔姜村,399,0,188,807,0,108,757,0,80
105,雲林縣褒忠鄉,中勝村,430,0,152,855,0,89,781,0,63
105,雲林縣褒忠鄉,新湖村,319,0,142,668,0,87,542,0,55
105,雲林縣褒忠鄉,馬鳴村,404,0,144,843,0,94,784,0,50
105,雲林縣褒忠鄉,有才村,251,0,103,500,0,67,418,0,36
105,雲林縣褒忠鄉,田洋村,211,0,83,438,0,49,366,0,34
105,雲林縣褒忠鄉,龍岩村,331,0,161,669,0,100,557,0,61
105,雲林縣褒忠鄉,潮厝村,235,0,114,482,0,74,391,0,40
105,雲林縣臺西鄉,台西村,335,0,174,633,0,84,642,0,90
105,雲林縣臺西鄉,海北村,294,0,130,589,0,82,538,0,48
105,雲林縣臺西鄉,海南村,312,0,149,560,0,89,566,0,60
105,雲林縣臺西鄉,海口村,525,0,258,1027,0,150,981,0,108
105,雲林縣臺西鄉,溪頂村,423,0,303,762,0,207,658,0,96
105,雲林縣臺西鄉,牛厝村,508,0,278,1022,0,195,867,0,83
105,雲林縣臺西鄉,泉州村,167,0,92,321,0,65,277,0,27
105,雲林縣臺西鄉,光華村,179,0,121,347,0,73,329,0,48
105,雲林縣臺西鄉,五榔村,127,0,75,232,0,50,194,0,25
105,雲林縣臺西鄉,山寮村,227,0,149,438,0,102,381,0,47
105,雲林縣臺西鄉,富琦村,410,0,181,822,0,117,776,0,64
105,雲林縣臺西鄉,永豐村,389,0,180,758,0,108,703,0,72
105,雲林縣臺西鄉,和豐村,849,0,377,1690,0,243,1491,0,134
105,雲林縣臺西鄉,蚊港村,506,0,227,963,0,153,828,0,74
105,雲林縣臺西鄉,五港村,502,0,280,910,0,176,933,0,104
105,雲林縣元長鄉,長南村,907,0,412,1877,0,216,1609,0,196
105,雲林縣元長鄉,長北村,428,0,266,804,0,168,694,0,98
105,雲林縣元長鄉,子茂村,355,0,184,763,0,110,656,0,74
105,雲林縣元長鄉,後湖村,189,0,102,381,0,68,329,0,34
105,雲林縣元長鄉,山內村,252,0,124,561,0,78,451,0,46
105,雲林縣元長鄉,合和村,294,0,165,600,0,108,532,0,57
105,雲林縣元長鄉,五塊村,237,0,157,492,0,101,416,0,56
105,雲林縣元長鄉,潭西村,225,0,134,406,0,89,331,0,45
105,雲林縣元長鄉,潭東村,154,0,85,305,0,51,266,0,34
105,雲林縣元長鄉,客厝村,228,0,91,454,0,53,408,0,38
105,雲林縣元長鄉,卓運村,108,0,53,202,0,36,152,0,17
105,雲林縣元長鄉,頂寮村,309,0,128,630,0,82,578,0,46
105,雲林縣元長鄉,下寮村,413,0,206,799,0,117,705,0,89
105,雲林縣元長鄉,龍岩村,263,0,134,558,0,79,465,0,55
105,雲林縣元長鄉,西莊村,237,0,125,445,0,86,398,0,39
105,雲林縣元長鄉,鹿北村,345,0,167,654,0,111,578,0,56
105,雲林縣元長鄉,鹿南村,242,0,146,449,0,90,415,0,56
105,雲林縣元長鄉,瓦󿾨村,423,0,175,870,0,103,746,0,72
105,雲林縣元長鄉,內寮村,171,0,85,336,0,56,289,0,29
105,雲林縣元長鄉,崙仔村,228,0,99,486,0,70,407,0,29
105,雲林縣元長鄉,新吉村,181,0,81,387,0,59,358,0,22
105,雲林縣四湖鄉,四湖村,487,0,279,955,0,176,862,0,103
105,雲林縣四湖鄉,新庄村,180,0,88,358,0,65,323,0,23
105,雲林縣四湖鄉,溪底村,259,0,133,514,0,92,450,0,41
105,雲林縣四湖鄉,鹿場村,258,0,147,480,0,101,429,0,46
105,雲林縣四湖鄉,湖西村,651,0,297,1258,0,159,1151,0,138
105,雲林縣四湖鄉,施湖村,332,0,183,648,0,117,549,0,66
105,雲林縣四湖鄉,湖寮村,220,0,104,461,0,67,360,0,37
105,雲林縣四湖鄉,蔡厝村,234,0,113,495,0,80,399,0,33
105,雲林縣四湖鄉,飛沙村,231,0,137,478,0,79,412,0,58
105,雲林縣四湖鄉,三姓村,104,0,45,190,0,33,176,0,12
105,雲林縣四湖鄉,內湖村,206,0,124,437,0,89,341,0,35
105,雲林縣四湖鄉,羊調村,270,0,143,494,0,103,455,0,40
105,雲林縣四湖鄉,崙北村,471,0,219,836,0,126,830,0,93
105,雲林縣四湖鄉,崙南村,209,0,143,400,0,85,359,0,58
105,雲林縣四湖鄉,廣溝村,189,0,131,339,0,83,330,0,48
105,雲林縣四湖鄉,󿿀子村,269,0,150,470,0,87,427,0,63
105,雲林縣四湖鄉,林厝村,305,0,175,559,0,116,495,0,59
105,雲林縣四湖鄉,林東村,272,0,132,554,0,83,459,0,49
105,雲林縣四湖鄉,溪尾村,193,0,110,398,0,68,314,0,42
105,雲林縣四湖鄉,飛東村,152,0,77,292,0,56,264,0,21
105,雲林縣四湖鄉,󿿀東村,286,0,148,554,0,89,518,0,59
105,雲林縣口湖鄉,湖東村,341,0,178,640,0,118,623,0,60
105,雲林縣口湖鄉,口湖村,304,0,135,591,0,85,579,0,50
105,雲林縣口湖鄉,頂湖村,181,0,96,354,0,61,290,0,35
105,雲林縣口湖鄉,埔北村,231,0,118,476,0,82,414,0,36
105,雲林縣口湖鄉,埔南村,190,0,85,360,0,50,355,0,35
105,雲林縣口湖鄉,謝厝村,274,0,131,530,0,78,534,0,53
105,雲林縣口湖鄉,蚵寮村,393,0,189,782,0,118,717,0,71
105,雲林縣口湖鄉,下崙村,530,0,273,1077,0,192,997,0,81
105,雲林縣口湖鄉,崙中村,432,0,180,873,0,108,773,0,72
105,雲林縣口湖鄉,崙東村,386,0,178,795,0,126,758,0,52
105,雲林縣口湖鄉,青蚶村,152,0,62,286,0,39,278,0,23
105,雲林縣口湖鄉,港東村,408,0,214,783,0,133,760,0,81
105,雲林縣口湖鄉,港西村,235,0,95,433,0,58,429,0,37
105,雲林縣口湖鄉,台子村,534,0,185,1065,0,103,1027,0,82
105,雲林縣口湖鄉,成龍村,251,0,109,500,0,76,469,0,33
105,雲林縣口湖鄉,湖口村,274,0,100,586,0,61,497,0,39
105,雲林縣口湖鄉,水井村,252,0,103,549,0,63,468,0,40
105,雲林縣口湖鄉,後厝村,192,0,91,377,0,62,346,0,29
105,雲林縣口湖鄉,梧南村,485,0,213,996,0,124,889,0,89
105,雲林縣口湖鄉,梧北村,332,0,157,660,0,105,583,0,52
105,雲林縣口湖鄉,過港村,170,0,95,315,0,63,273,0,32
105,雲林縣水林鄉,水北村,629,0,344,1213,0,199,1135,0,145
105,雲林縣水林鄉,水南村,548,0,327,1053,0,177,955,0,150
105,雲林縣水林鄉,海埔村,275,0,145,544,0,93,484,0,52
105,雲林縣水林鄉,土厝村,318,0,203,612,0,134,567,0,69
105,雲林縣水林鄉,春埔村,244,0,155,504,0,110,412,0,45
105,雲林縣水林鄉,西井村,170,0,125,333,0,83,265,0,42
105,雲林縣水林鄉,車港村,155,0,121,311,0,72,259,0,49
105,雲林縣水林鄉,蘇秦村,301,0,177,537,0,104,464,0,73
105,雲林縣水林鄉,灣東村,164,0,139,299,0,87,272,0,52
105,雲林縣水林鄉,灣西村,265,0,190,516,0,130,409,0,60
105,雲林縣水林鄉,萬興村,191,0,133,358,0,94,344,0,39
105,雲林縣水林鄉,尖山村,172,0,117,347,0,74,293,0,43
105,雲林縣水林鄉,大山村,299,0,198,564,0,109,486,0,89
105,雲林縣水林鄉,大溝村,269,0,146,539,0,100,465,0,46
105,雲林縣水林鄉,順興村,229,0,116,462,0,72,376,0,44
105,雲林縣水林鄉,蕃薯村,261,0,169,510,0,109,427,0,60
105,雲林縣水林鄉,山腳村,224,0,148,427,0,99,366,0,49
105,雲林縣水林鄉,松北村,295,1,190,569,58,115,468,104,75
105,雲林縣水林鄉,松中村,136,0,110,257,0,70,214,0,40
105,雲林縣水林鄉,松西村,196,0,115,340,0,76,312,0,39
105,雲林縣水林鄉,𣐤埔村,191,0,120,388,0,75,288,0,45
105,雲林縣水林鄉,塭底村,186,0,153,342,0,106,279,0,47
105,雲林縣水林鄉,後寮村,188,0,153,354,0,83,309,0,70
105,雲林縣水林鄉,溪墘村,218,0,116,406,0,60,365,0,56
105,嘉義縣太保市,太保里,657,0,286,1245,0,158,1203,0,128
105,嘉義縣太保市,後庄里,123,0,33,283,0,18,262,0,15
105,嘉義縣太保市,前潭里,397,0,163,854,0,101,740,0,62
105,嘉義縣太保市,後潭里,433,0,196,891,0,109,835,0,87
105,嘉義縣太保市,梅埔里,307,0,98,669,0,67,573,0,31
105,嘉義縣太保市,春珠里,256,0,108,540,0,62,485,0,46
105,嘉義縣太保市,崙頂里,224,0,105,434,0,64,416,0,41
105,嘉義縣太保市,東勢里,540,0,235,990,0,123,978,0,112
105,嘉義縣太保市,新埤里,343,0,139,679,0,90,628,0,49
105,嘉義縣太保市,舊埤里,688,0,257,1243,0,127,1206,0,130
105,嘉義縣太保市,田尾里,194,0,123,388,0,68,328,0,55
105,嘉義縣太保市,港尾里,151,0,61,303,0,39,265,0,22
105,嘉義縣太保市,過溝里,938,0,378,1729,0,223,1734,0,155
105,嘉義縣太保市,麻寮里,1311,0,478,2401,0,248,2442,0,230
105,嘉義縣太保市,南新里,497,0,212,993,0,127,980,0,85
105,嘉義縣太保市,北新里,863,0,331,1685,0,180,1617,0,151
105,嘉義縣太保市,埤鄉里,205,0,74,407,0,53,350,0,21
105,嘉義縣太保市,安仁里,859,1,400,1470,1,193,1572,1,207
105,嘉義縣朴子市,安福里,592,0,349,992,0,183,1015,0,166
105,嘉義縣朴子市,平和里,701,0,337,1203,0,152,1297,0,185
105,嘉義縣朴子市,內厝里,313,0,148,586,0,83,579,0,65
105,嘉義縣朴子市,開元里,109,0,88,188,0,45,183,0,43
105,嘉義縣朴子市,順天里,168,0,119,302,0,55,318,0,64
105,嘉義縣朴子市,中正里,186,0,114,335,0,48,324,0,66
105,嘉義縣朴子市,博厚里,221,0,101,411,0,47,397,0,54
105,嘉義縣朴子市,文化里,491,0,302,905,0,155,879,0,147
105,嘉義縣朴子市,永和里,749,0,307,1414,0,146,1395,0,161
105,嘉義縣朴子市,竹圍里,1274,0,516,2320,0,238,2416,0,278
105,嘉義縣朴子市,新寮里,185,0,64,376,0,43,374,0,21
105,嘉義縣朴子市,双溪里,167,0,108,324,0,65,271,0,43
105,嘉義縣朴子市,溪口里,214,0,99,438,0,61,404,0,38
105,嘉義縣朴子市,德興里,293,0,121,618,0,81,515,0,40
105,嘉義縣朴子市,仁和里,494,0,529,829,0,174,822,0,355
105,嘉義縣朴子市,大鄉里,922,0,470,1642,0,228,1604,0,242
105,嘉義縣朴子市,大葛里,1015,0,496,1683,0,252,1740,0,244
105,嘉義縣朴子市,佳禾里,207,0,88,392,0,52,406,0,36
105,嘉義縣朴子市,竹村里,303,0,146,575,0,85,537,0,61
105,嘉義縣朴子市,崁前里,240,0,115,493,0,75,444,0,40
105,嘉義縣朴子市,順安里,66,0,41,133,0,22,107,0,19
105,嘉義縣朴子市,崁後里,200,0,107,383,0,76,330,0,31
105,嘉義縣朴子市,德家里,210,0,100,410,0,65,372,0,35
105,嘉義縣朴子市,新庄里,197,0,100,357,0,58,371,0,42
105,嘉義縣朴子市,梅華里,300,0,128,591,0,83,501,0,45
105,嘉義縣朴子市,松華里,338,0,170,661,0,98,578,0,72
105,嘉義縣朴子市,南竹里,140,0,77,261,0,50,244,0,27
105,嘉義縣布袋鎮,岱江里,178,0,73,301,0,34,325,0,39
105,嘉義縣布袋鎮,九龍里,103,0,69,195,0,37,163,0,32
105,嘉義縣布袋鎮,岑海里,590,0,256,1120,0,135,1096,0,121
105,嘉義縣布袋鎮,興中里,322,0,163,556,0,91,575,0,72
105,嘉義縣布袋鎮,光復里,458,0,250,832,0,117,857,0,133
105,嘉義縣布袋鎮,見龍里,249,0,140,478,0,68,427,0,72
105,嘉義縣布袋鎮,新厝里,186,0,108,368,0,58,356,0,50
105,嘉義縣布袋鎮,龍江里,214,0,102,402,0,60,400,0,42
105,嘉義縣布袋鎮,新岑里,261,0,105,513,0,52,492,0,53
105,嘉義縣布袋鎮,新民里,347,0,159,631,0,76,689,0,83
105,嘉義縣布袋鎮,復興里,667,0,282,1193,0,126,1250,0,156
105,嘉義縣布袋鎮,好美里,316,0,129,581,0,54,550,0,75
105,嘉義縣布袋鎮,永安里,321,0,161,566,0,93,559,0,68
105,嘉義縣布袋鎮,東港里,518,0,263,985,0,140,923,0,123
105,嘉義縣布袋鎮,江山里,76,0,73,135,0,44,124,0,29
105,嘉義縣布袋鎮,菜舖里,109,0,68,207,0,50,180,0,18
105,嘉義縣布袋鎮,考試里,79,0,55,133,0,29,130,0,26
105,嘉義縣布袋鎮,振寮里,216,0,130,379,0,75,356,0,55
105,嘉義縣布袋鎮,西安里,335,0,181,604,0,104,563,0,77
105,嘉義縣布袋鎮,東安里,373,0,174,752,0,93,647,0,81
105,嘉義縣布袋鎮,中安里,399,0,221,734,0,128,694,0,93
105,嘉義縣布袋鎮,樹林里,134,0,83,269,0,52,234,0,31
105,嘉義縣布袋鎮,貴舍里,176,0,124,323,0,85,293,0,39
105,嘉義縣大林鎮,東林里,148,0,92,238,0,37,251,0,55
105,嘉義縣大林鎮,西林里,523,0,259,926,0,142,951,0,117
105,嘉義縣大林鎮,吉林里,272,0,186,492,0,91,452,0,95
105,嘉義縣大林鎮,平林里,1769,0,847,2973,0,400,3139,0,447
105,嘉義縣大林鎮,明華里,308,0,121,618,0,72,620,0,49
105,嘉義縣大林鎮,明和里,491,0,187,902,0,103,909,0,84
105,嘉義縣大林鎮,排路里,167,0,106,299,0,75,283,0,31
105,嘉義縣大林鎮,西結里,187,0,137,353,0,94,322,0,43
105,嘉義縣大林鎮,湖北里,188,0,104,342,0,66,299,0,38
105,嘉義縣大林鎮,大糖里,53,0,35,72,0,17,98,0,18
105,嘉義縣大林鎮,大美里,478,0,222,898,0,124,837,0,98
105,嘉義縣大林鎮,過溪里,398,0,172,784,0,103,737,0,69
105,嘉義縣大林鎮,中坑里,375,0,177,703,0,104,598,0,73
105,嘉義縣大林鎮,上林里,216,0,110,413,0,65,372,0,45
105,嘉義縣大林鎮,中林里,420,0,172,833,0,98,799,0,74
105,嘉義縣大林鎮,三和里,573,0,276,1072,0,146,993,0,130
105,嘉義縣大林鎮,溝背里,265,0,134,504,0,72,466,0,62
105,嘉義縣大林鎮,義和里,186,0,93,354,0,53,329,0,40
105,嘉義縣大林鎮,內林里,180,0,90,365,0,54,326,0,36
105,嘉義縣大林鎮,三角里,229,0,102,419,0,57,416,0,45
105,嘉義縣大林鎮,三村里,228,0,83,477,0,48,440,0,35
105,嘉義縣民雄鄉,東榮村,664,0,374,1193,0,205,1181,0,169
105,嘉義縣民雄鄉,中樂村,470,0,214,851,0,115,887,0,99
105,嘉義縣民雄鄉,西安村,961,0,398,1825,0,209,1823,0,189
105,嘉義縣民雄鄉,寮頂村,638,0,232,1165,0,125,1196,0,107
105,嘉義縣民雄鄉,福權村,430,0,157,906,0,94,852,0,63
105,嘉義縣民雄鄉,東湖村,509,0,221,985,0,131,955,0,90
105,嘉義縣民雄鄉,頂崙村,411,0,150,809,0,82,766,0,68
105,嘉義縣民雄鄉,菁埔村,451,0,139,983,0,87,887,0,52
105,嘉義縣民雄鄉,中和村,279,0,93,524,0,47,511,0,46
105,嘉義縣民雄鄉,平和村,222,0,78,443,0,48,418,0,30
105,嘉義縣民雄鄉,西昌村,229,0,87,462,0,62,459,0,25
105,嘉義縣民雄鄉,豊收村,607,0,394,1041,0,231,1030,0,163
105,嘉義縣民雄鄉,三興村,378,0,176,679,0,89,652,0,87
105,嘉義縣民雄鄉,東興村,136,0,66,296,0,36,245,0,30
105,嘉義縣民雄鄉,鎮北村,287,0,127,555,0,71,545,0,56
105,嘉義縣民雄鄉,興中村,530,0,207,1020,0,105,972,0,102
105,嘉義縣民雄鄉,興南村,780,0,322,1394,0,173,1412,0,149
105,嘉義縣民雄鄉,福興村,556,0,185,1080,0,102,1005,0,83
105,嘉義縣民雄鄉,文隆村,693,0,313,1284,0,153,1192,0,160
105,嘉義縣民雄鄉,山中村,1006,0,316,2071,0,192,1922,0,124
105,嘉義縣民雄鄉,中央村,357,0,111,742,0,65,687,0,46
105,嘉義縣民雄鄉,北斗村,1557,0,563,2842,0,291,2793,0,272
105,嘉義縣民雄鄉,双福村,715,0,312,1317,0,168,1236,0,144
105,嘉義縣民雄鄉,大崎村,649,0,339,1227,0,190,1138,0,149
105,嘉義縣民雄鄉,秀林村,712,0,275,1362,0,156,1252,0,119
